SOURCE,DESCRIPTOR_1,NAME,DATE,SUB_NAME,PARAM_1,PARAM_2,PARAM_3,PARAM_4,PARAM_5,PARAM_6,PARAM_7,PARAM_8,PARAM_9,PARAM_10
DB2,E,A865,8/8/2014,17865.11252,9.95,10.13,0.00000000,0.38000000,,Low Value,Low Value,0.38,,0.2625
DB1,CC,A866,8/8/2014,4832.157378,10.06,10.15,,0.3700000000,,0.0400,0.0400,0.37,,0.2625
DB1,CC,A866,8/8/2014,4832.157378,10.06,10.15,,0.3700000000,,0.0400,0.0400,,,0.2625
DB1,CC,A866,8/8/2014,4832.157378,10.06,10.15,,0.3700000000,,0.0400,Low Value,0.37,,0.2625
DB1,CC,A866,8/8/2014,4832.157378,10.06,10.15,,0.3700000000,,0.0400,Low Value,,,0.2625
DB1,CC,A866,8/8/2014,4832.157378,10.06,10.15,,0.3700000000,,Low Value,0.0400,0.37,,0.2625
DB1,CC,A866,8/8/2014,4832.157378,10.06,10.15,,0.3700000000,,Low Value,0.0400,,,0.2625
DB1,CC,A866,8/8/2014,4832.157378,10.06,10.15,,0.3700000000,,Low Value,Low Value,0.37,,0.2625
DB1,CC,A866,8/8/2014,4832.157378,10.06,10.15,,0.3700000000,,Low Value,Low Value,,,0.2625
DB2,,A866,8/8/2014,17857.74723,10.06,10.15,0.00000000,0.37000000,,Low Value,Low Value,0.37,,0.2625
DB2,E,A87,4/28/2016,18591.68832,9.921,9.911,0.06800000,0.47600000,,,0.07,0.48,,0.2625
DB1,CC,A870,8/10/2014,4835.575222,10.22,10.1,,0.3700000000,,0.0400,0.0400,0.37,,0.2625
DB1,CC,A870,8/10/2014,4835.575222,10.22,10.1,,0.3700000000,,0.0400,Low Value,0.37,,0.2625
DB1,CC,A870,8/10/2014,4835.575222,10.22,10.1,,0.3700000000,,Low Value,0.0400,0.37,,0.2625
DB1,CC,A870,8/10/2014,4835.575222,10.22,10.1,,0.3700000000,,Low Value,Low Value,0.37,,0.2625
DB2,E,A871,8/10/2014,17857.79091,10.22,10.1,0.00000000,0.37000000,,Low Value,Low Value,0.37,,0.2625
DB1,CC,A874,10/1/2014,4934.359655,10.18,10.12,,0.5400000000,,0.0400,0.0400,0.54,,0.2625
DB1,CC,A874,10/1/2014,4934.359655,10.18,10.12,,0.5400000000,,0.0400,Low Value,0.54,,0.2625
DB1,CC,A874,10/1/2014,4934.359655,10.18,10.12,,0.5400000000,,Low Value,0.0400,0.54,,0.2625
DB1,CC,A874,10/1/2014,4934.359655,10.18,10.12,,0.5400000000,,Low Value,Low Value,0.54,,0.2625
DB2,E,A875,10/1/2014,17864.20619,10.18,10.12,0.00000000,0.54000000,,Low Value,Low Value,0.54,,0.2625
DB2,E,A88,4/30/2016,18604.12578,9.944,9.959,0.07200000,0.46200000,,,0.07,0.46,,0.2625
DB1,CC,A882,10/25/2014,4946.414926,10.24,10.26,,0.3600000000,,,0.0400,0.36,,0.2625
DB1,CC,A882,10/25/2014,4946.414926,10.24,10.26,,0.3600000000,,,Low Value,0.36,,0.2625
DB1,CC,A884,10/25/2014,4959.709576,10.15,10.25,,0.3400000000,,,0.0400,0.34,,0.2625
DB1,CC,A884,10/25/2014,4959.709576,10.15,10.25,,0.3400000000,,,Low Value,0.34,,0.2625
DB2,E,A885,10/25/2014,17850.84602,10.15,10.25,0.00000000,0.34000000,,,Low Value,0.34,,0.2625
DB2,E,A886,10/31/2014,16829.88246,10.17,10.17,0.00000000,0.45000000,Low Value,Low Value,Low Value,0.45,,0.2625
DB2,N,A886,10/31/2014,16829.88246,10.17,10.17,0.00000000,0.45000000,Low Value,Low Value,Low Value,0.45,,0.2625
DB2,E,A887,10/31/2014,16834.86181,10.12,10.11,0.00000000,0.45000000,,Low Value,Low Value,0.45,,0.2625
DB2,E,A889,10/1/2014,17121.75325,10.18,10.15,0.00000000,0.42000000,,Low Value,Low Value,0.42,,0.2625
DB2,E,A947,6/11/2016,18776.57949,10.28,10.28,0.00000000,0.52000000,Low Value,Low Value,Low Value,0.52,Low Value,0.2625
DB2,E,A948,6/11/2016,18919.70854,10.13,10.28,0.00000000,0.56000000,,,Low Value,0.56,Low Value,0.2625
DB2,E,A949,6/11/2016,18841.84066,10.19,10.24,0.05000000,0.42000000,,,0.05,0.42,Low Value,0.2625
DB2,E,A951,7/1/2016,18841.85158,10.08,10.22,0.00000000,0.42000000,,,,0.42,Low Value,0.2625
DB2,E,A952,7/1/2016,18919.69217,10.02,10.06,0.00000000,0.43000000,,,Low Value,0.43,Low Value,0.2625
DB2,E,A953,7/3/2016,18841.8625,9.98,10.07,0.00000000,0.43000000,,,Low Value,0.43,Low Value,0.2625
DB2,E,A956,6/2/2016,18925.01548,10.25,10.23,0.00000000,0.43000000,,,Low Value,0.43,Low Value,0.2625
DB2,E,A957,8/26/2016,19044.01215,10.12,10.18,0.00000000,0.59000000,,,Low Value,0.59,Low Value,0.2625
DB2,E,A96,5/30/2016,18668.69901,9.93,9.95,0.06500000,0.39400000,,,0.07,0.39,,0.2625
DB2,,A964,8/29/2016,19044.06675,10.22,10.41,0.00000000,0.50000000,,,Low Value,0.50,Low Value,0.2625
DB2,,A967,6/2/2016,19135.86808,10.15,10.2,0.00000000,0.44000000,,,Low Value,0.44,Low Value,0.2625
DB2,,A968,9/21/2016,19135.45859,9.88,10.42,0.00000000,0.69000000,,,Low Value,0.69,Low Value,0.2625
DB2,,A969,9/21/2016,19135.56779,10.14,10.29,0.00000000,0.74000000,,,Low Value,0.69,0.05,0.2625
DB2,,A970,9/21/2016,19135.59509,10.14,10.3,0.00000000,0.63000000,,,Low Value,0.63,Low Value,0.2625
DB2,,A971,9/21/2016,19153.30673,10.06,10.18,0.00000000,0.58000000,,,Low Value,0.58,Low Value,0.2625
DB2,,A972,9/21/2016,19135.61693,10.11,10.14,0.00000000,0.58000000,,,Low Value,0.58,Low Value,0.2625
DB2,,A973,9/23/2016,19135.75888,10.1,10.21,0.00000000,0.47000000,,,Low Value,0.47,Low Value,0.2625
DB2,,A977,9/30/2016,19140.20317,10.07,10.17,0.00000000,0.47000000,,,Low Value,0.47,Low Value,0.2625
DB2,,A978,10/1/2016,19135.85716,10.02,10.14,0.05000000,0.49000000,,,0.05,0.49,Low Value,0.2625
DB2,,A980,10/10/2016,19160.7976,10.1,10.21,0.00000000,0.59000000,,,Low Value,0.59,Low Value,0.2625
DB2,,A982,10/14/2016,19177.63021,10.06,10.09,0.00000000,0.54000000,,,Low Value,0.54,Low Value,0.2625
DB2,E,A98,6/9/2016,18668.73177,9.89,9.909,0.07000000,0.42100000,,,0.07,0.42,,0.258425
DB1,AA,A1008,10/5/2013,3113.696985,10.05,10,,0.4100000000,,0.0400,0.0400,0.0400,,0.25
DB1,AA,A1008,10/5/2013,3113.696985,10.05,10,,0.4100000000,,0.0400,0.0400,0.41,,0.25
DB1,AA,A1008,10/5/2013,3113.696985,10.05,10,,0.4100000000,,0.0400,Low Value,0.0400,,0.25
DB1,AA,A1008,10/5/2013,3113.696985,10.05,10,,0.4100000000,,0.0400,Low Value,0.41,,0.25
DB1,AA,A1008,10/5/2013,3113.696985,10.05,10,,0.4100000000,,Low Value,0.0400,0.0400,,0.25
DB1,AA,A1008,10/5/2013,3113.696985,10.05,10,,0.4100000000,,Low Value,0.0400,0.41,,0.25
DB1,AA,A1008,10/5/2013,3113.696985,10.05,10,,0.4100000000,,Low Value,Low Value,0.0400,,0.25
DB1,AA,A1008,10/5/2013,3113.696985,10.05,10,,0.4100000000,,Low Value,Low Value,0.41,,0.25
DB1,AA,A1010,10/6/2013,3114.499578,10.04,10.01,,0.3900000000,,0.0400,0.0400,0.0400,,0.25
DB1,AA,A1010,10/6/2013,3114.499578,10.04,10.01,,0.3900000000,,0.0400,0.0400,0.39,,0.25
DB1,AA,A1010,10/6/2013,3114.499578,10.04,10.01,,0.3900000000,,0.0400,Low Value,0.0400,,0.25
DB1,AA,A1010,10/6/2013,3114.499578,10.04,10.01,,0.3900000000,,0.0400,Low Value,0.39,,0.25
DB1,AA,A1010,10/6/2013,3114.499578,10.04,10.01,,0.3900000000,,Low Value,0.0400,0.0400,,0.25
DB1,AA,A1010,10/6/2013,3114.499578,10.04,10.01,,0.3900000000,,Low Value,0.0400,0.39,,0.25
DB1,AA,A1010,10/6/2013,3114.499578,10.04,10.01,,0.3900000000,,Low Value,Low Value,0.0400,,0.25
DB1,AA,A1010,10/6/2013,3114.499578,10.04,10.01,,0.3900000000,,Low Value,Low Value,0.39,,0.25
DB1,Z,A1020,9/17/2013,3007.563641,10.16,10.19,0.0700000000,0.3800000000,0.0400,0.0400,0.0700,0.38,Low Value,0.25
DB1,Z,A1020,9/17/2013,3007.563641,10.16,10.19,0.0700000000,0.3800000000,0.0400,0.0400,0.07,0.38,Low Value,0.25
DB1,Z,A1020,9/17/2013,3007.563641,10.16,10.19,0.0700000000,0.3800000000,0.0400,Low Value,0.0700,0.38,Low Value,0.25
DB1,Z,A1020,9/17/2013,3007.563641,10.16,10.19,0.0700000000,0.3800000000,0.0400,Low Value,0.07,0.38,Low Value,0.25
DB1,Z,A1020,9/17/2013,3007.563641,10.16,10.19,0.0700000000,0.3800000000,Low Value,0.0400,0.0700,0.38,Low Value,0.25
DB1,Z,A1020,9/17/2013,3007.563641,10.16,10.19,0.0700000000,0.3800000000,Low Value,0.0400,0.07,0.38,Low Value,0.25
DB1,Z,A1020,9/17/2013,3007.563641,10.16,10.19,0.0700000000,0.3800000000,Low Value,Low Value,0.0700,0.38,Low Value,0.25
DB1,Z,A1020,9/17/2013,3007.563641,10.16,10.19,0.0700000000,0.3800000000,Low Value,Low Value,0.07,0.38,Low Value,0.25
DB1,AA,A1032,10/27/2013,3357.232033,10.07,10.02,,0.4300000000,,0.0400,0.0400,0.0400,,0.25
DB1,AA,A1032,10/27/2013,3357.232033,10.07,10.02,,0.4300000000,,0.0400,0.0400,0.43,,0.25
DB1,AA,A1032,10/27/2013,3357.232033,10.07,10.02,,0.4300000000,,0.0400,Low Value,0.0400,,0.25
DB1,AA,A1032,10/27/2013,3357.232033,10.07,10.02,,0.4300000000,,0.0400,Low Value,0.43,,0.25
DB1,AA,A1032,10/27/2013,3357.232033,10.07,10.02,,0.4300000000,,Low Value,0.0400,0.0400,,0.25
DB1,AA,A1032,10/27/2013,3357.232033,10.07,10.02,,0.4300000000,,Low Value,0.0400,0.43,,0.25
DB1,AA,A1032,10/27/2013,3357.232033,10.07,10.02,,0.4300000000,,Low Value,Low Value,0.0400,,0.25
DB1,AA,A1032,10/27/2013,3357.232033,10.07,10.02,,0.4300000000,,Low Value,Low Value,0.43,,0.25
DB1,AA,A1034,10/28/2013,3346.809246,10.04,10.04,,0.4400000000,,0.0400,0.0400,0.0400,,0.25
DB1,AA,A1034,10/28/2013,3346.809246,10.04,10.04,,0.4400000000,,0.0400,0.0400,0.44,,0.25
DB1,AA,A1034,10/28/2013,3346.809246,10.04,10.04,,0.4400000000,,0.0400,Low Value,0.0400,,0.25
DB1,AA,A1034,10/28/2013,3346.809246,10.04,10.04,,0.4400000000,,0.0400,Low Value,0.44,,0.25
DB1,AA,A1034,10/28/2013,3346.809246,10.04,10.04,,0.4400000000,,Low Value,0.0400,0.0400,,0.25
DB1,AA,A1034,10/28/2013,3346.809246,10.04,10.04,,0.4400000000,,Low Value,0.0400,0.44,,0.25
DB1,AA,A1034,10/28/2013,3346.809246,10.04,10.04,,0.4400000000,,Low Value,Low Value,0.0400,,0.25
DB1,AA,A1034,10/28/2013,3346.809246,10.04,10.04,,0.4400000000,,Low Value,Low Value,0.44,,0.25
DB1,AA,A1036,11/1/2013,3330.331525,10.17,10.13,,0.5100000000,0.0400,0.0400,0.0400,0.51,Low Value,0.25
DB1,AA,A1036,11/1/2013,3330.331525,10.17,10.13,,0.5100000000,0.0400,0.0400,Low Value,0.51,Low Value,0.25
DB1,AA,A1036,11/1/2013,3330.331525,10.17,10.13,,0.5100000000,0.0400,Low Value,0.0400,0.51,Low Value,0.25
DB1,AA,A1036,11/1/2013,3330.331525,10.17,10.13,,0.5100000000,0.0400,Low Value,Low Value,0.51,Low Value,0.25
DB1,AA,A1036,11/1/2013,3330.331525,10.17,10.13,,0.5100000000,Low Value,0.0400,0.0400,0.51,Low Value,0.25
DB1,AA,A1036,11/1/2013,3330.331525,10.17,10.13,,0.5100000000,Low Value,0.0400,Low Value,0.51,Low Value,0.25
DB1,AA,A1036,11/1/2013,3330.331525,10.17,10.13,,0.5100000000,Low Value,Low Value,0.0400,0.51,Low Value,0.25
DB1,AA,A1036,11/1/2013,3330.331525,10.17,10.13,,0.5100000000,Low Value,Low Value,Low Value,0.51,Low Value,0.25
DB1,X,A1061,3/7/2014,4003.182746,10.05,10.2,0.0500000000,0.3700000000,,0.0400,0.0500,0.37,Low Value,0.25
DB1,BB,A1063,12/21/2013,3573.025761,10.07,10.04,0.1500000000,0.4900000000,,0.0400,0.0600,0.49,Low Value,0.25
DB1,BB,A1063,12/21/2013,3573.025761,10.07,10.04,0.1500000000,0.4900000000,,0.0400,0.06,0.49,Low Value,0.25
DB1,BB,A1063,12/21/2013,3573.025761,10.07,10.04,0.1500000000,0.4900000000,,Low Value,0.0600,0.49,Low Value,0.25
DB1,BB,A1063,12/21/2013,3573.025761,10.07,10.04,0.1500000000,0.4900000000,,Low Value,0.06,0.49,Low Value,0.25
DB1,BB,A1067,12/28/2013,3574.199622,10.03,9.96,0.0500000000,0.5000000000,,0.0400,0.0500,0.50,,0.25
DB1,BB,A1067,12/28/2013,3574.199622,10.03,9.96,0.0500000000,0.5000000000,,0.0400,0.05,0.50,,0.25
DB1,BB,A1067,12/28/2013,3574.199622,10.03,9.96,0.0500000000,0.5000000000,,Low Value,0.0500,0.50,,0.25
DB1,BB,A1067,12/28/2013,3574.199622,10.03,9.96,0.0500000000,0.5000000000,,Low Value,0.05,0.50,,0.25
DB1,Y,A1070,1/5/2014,3910.97739,10.05,10.06,0.0500000000,0.5100000000,,Low Value,0.05,0.51,Low Value,0.25
DB1,Y,A1087,2/3/2014,3993.32232,10.08,10.15,,0.3500000000,,,,0.35,,0.25
DB1,Y,A1103,4/7/2014,4453.14248,10.11,10.23,,0.3700000000,,,Low Value,0.37,,0.25
DB1,Y,A1104,4/7/2014,4453.13156,10.18,10.21,,0.3800000000,,,0.0400,0.38,,0.25
DB1,,A112,7/22/2013,2922.565241,10.18,10.14,,0.4200000000,,,,0.42,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,0.0400,0.0400,0.0400,0.0400,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,0.0400,0.0400,0.0400,0.44,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,0.0400,0.0400,Low Value,0.0400,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,0.0400,0.0400,Low Value,0.44,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,0.0400,Low Value,0.0400,0.0400,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,0.0400,Low Value,0.0400,0.44,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,0.0400,Low Value,Low Value,0.0400,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,0.0400,Low Value,Low Value,0.44,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,Low Value,0.0400,0.0400,0.0400,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,Low Value,0.0400,0.0400,0.44,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,Low Value,0.0400,Low Value,0.0400,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,Low Value,0.0400,Low Value,0.44,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,Low Value,Low Value,0.0400,0.0400,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,Low Value,Low Value,0.0400,0.44,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,Low Value,Low Value,Low Value,0.0400,,0.25
DB1,BB,A1120,4/13/2014,4242.824946,10.03,10.03,,0.4400000000,Low Value,Low Value,Low Value,0.44,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,0.0400,0.0400,0.0400,0.0400,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,0.0400,0.0400,0.0400,0.44,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,0.0400,0.0400,Low Value,0.0400,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,0.0400,0.0400,Low Value,0.44,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,0.0400,Low Value,0.0400,0.0400,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,0.0400,Low Value,0.0400,0.44,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,0.0400,Low Value,Low Value,0.0400,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,0.0400,Low Value,Low Value,0.44,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,Low Value,0.0400,0.0400,0.0400,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,Low Value,0.0400,0.0400,0.44,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,Low Value,0.0400,Low Value,0.0400,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,Low Value,0.0400,Low Value,0.44,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,Low Value,Low Value,0.0400,0.0400,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,Low Value,Low Value,0.0400,0.44,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,Low Value,Low Value,Low Value,0.0400,,0.25
DB1,BB,A1121,4/13/2014,4804.732727,10.03,10.03,,0.4400000000,Low Value,Low Value,Low Value,0.44,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,0.0400,0.0400,0.0400,0.0400,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,0.0400,0.0400,0.0400,0.44,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,0.0400,0.0400,Low Value,0.0400,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,0.0400,0.0400,Low Value,0.44,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,0.0400,Low Value,0.0400,0.0400,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,0.0400,Low Value,0.0400,0.44,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,0.0400,Low Value,Low Value,0.0400,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,0.0400,Low Value,Low Value,0.44,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,Low Value,0.0400,0.0400,0.0400,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,Low Value,0.0400,0.0400,0.44,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,Low Value,0.0400,Low Value,0.0400,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,Low Value,0.0400,Low Value,0.44,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,Low Value,Low Value,0.0400,0.0400,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,Low Value,Low Value,0.0400,0.44,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,Low Value,Low Value,Low Value,0.0400,,0.25
DB1,BB,A1122,4/14/2014,4216.224728,10.1,10.07,,0.4400000000,Low Value,Low Value,Low Value,0.44,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,0.0400,0.0400,0.0400,0.0400,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,0.0400,0.0400,0.0400,0.44,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,0.0400,0.0400,Low Value,0.0400,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,0.0400,0.0400,Low Value,0.44,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,0.0400,Low Value,0.0400,0.0400,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,0.0400,Low Value,0.0400,0.44,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,0.0400,Low Value,Low Value,0.0400,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,0.0400,Low Value,Low Value,0.44,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,Low Value,0.0400,0.0400,0.0400,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,Low Value,0.0400,0.0400,0.44,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,Low Value,0.0400,Low Value,0.0400,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,Low Value,0.0400,Low Value,0.44,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,Low Value,Low Value,0.0400,0.0400,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,Low Value,Low Value,0.0400,0.44,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,Low Value,Low Value,Low Value,0.0400,,0.25
DB1,BB,A1123,4/14/2014,4736.299406,10.1,10.07,,0.4400000000,Low Value,Low Value,Low Value,0.44,,0.25
DB1,,A113,7/24/2013,2926.223317,10.19,10.19,,0.4200000000,,,,0.42,,0.25
DB1,Y,A1169,2/1/2014,4083.272773,10.05,10.11,,0.3500000000,,,,0.35,,0.25
DB1,CC,A1189,7/21/2014,4758.111367,10.17,10.11,,0.3000000000,0.0400,0.0400,0.0400,0.30,,0.25
DB1,CC,A1189,7/21/2014,4758.111367,10.17,10.11,,0.3000000000,0.0400,0.0400,Low Value,0.30,,0.25
DB1,CC,A1189,7/21/2014,4758.111367,10.17,10.11,,0.3000000000,0.0400,Low Value,0.0400,0.30,,0.25
DB1,CC,A1189,7/21/2014,4758.111367,10.17,10.11,,0.3000000000,0.0400,Low Value,Low Value,0.30,,0.25
DB1,CC,A1189,7/21/2014,4758.111367,10.17,10.11,,0.3000000000,Low Value,0.0400,0.0400,0.30,,0.25
DB1,CC,A1189,7/21/2014,4758.111367,10.17,10.11,,0.3000000000,Low Value,0.0400,Low Value,0.30,,0.25
DB1,CC,A1189,7/21/2014,4758.111367,10.17,10.11,,0.3000000000,Low Value,Low Value,0.0400,0.30,,0.25
DB1,CC,A1189,7/21/2014,4758.111367,10.17,10.11,,0.3000000000,Low Value,Low Value,Low Value,0.30,,0.25
DB1,Z,A119,7/27/2013,2966.849801,10.2,10.11,,0.3900000000,,,,0.39,,0.25
DB2,E,A1190,7/21/2014,17018.27337,10.17,10.11,0.00000000,0.30000000,Low Value,Low Value,Low Value,0.30,,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,0.0400,0.0400,0.0600,0.36,0.0400,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,0.0400,0.0400,0.0600,0.36,,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,0.0400,0.0400,0.06,0.36,0.0400,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,0.0400,0.0400,0.06,0.36,,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,0.0400,Low Value,0.0600,0.36,0.0400,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,0.0400,Low Value,0.0600,0.36,,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,0.0400,Low Value,0.06,0.36,0.0400,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,0.0400,Low Value,0.06,0.36,,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,Low Value,0.0400,0.0600,0.36,0.0400,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,Low Value,0.0400,0.0600,0.36,,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,Low Value,0.0400,0.06,0.36,0.0400,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,Low Value,0.0400,0.06,0.36,,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,Low Value,Low Value,0.0600,0.36,0.0400,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,Low Value,Low Value,0.0600,0.36,,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,Low Value,Low Value,0.06,0.36,0.0400,0.25
DB1,CC,A1220,8/28/2014,4711.255234,10.11,10.15,0.0600000000,0.3600000000,Low Value,Low Value,0.06,0.36,,0.25
DB2,E,A1221,8/28/2014,17078.24398,10.11,10.15,0.06000000,0.36000000,Low Value,Low Value,0.06,0.36,,0.25
DB1,CC,A1245,9/23/2014,4889.032271,10.26,10.11,0.0600000000,0.4200000000,0.0400,0.0400,0.0600,0.42,0.0400,0.25
DB1,CC,A1245,9/23/2014,4889.032271,10.26,10.11,0.0600000000,0.4200000000,0.0400,0.0400,0.0600,0.42,,0.25
DB1,CC,A1245,9/23/2014,4889.032271,10.26,10.11,0.0600000000,0.4200000000,0.0400,0.0400,0.06,0.42,0.0400,0.25
DB1,CC,A1245,9/23/2014,4889.032271,10.26,10.11,0.0600000000,0.4200000000,0.0400,0.0400,0.06,0.42,,0.25
DB1,CC,A1245,9/23/2014,4889.032271,10.26,10.11,0.0600000000,0.4200000000,0.0400,Low Value,0.0600,0.42,0.0400,0.25
DB1,CC,A1245,9/23/2014,4889.032271,10.26,10.11,0.0600000000,0.4200000000,0.0400,Low Value,0.0600,0.42,,0.25
DB1,CC,A1245,9/23/2014,4889.032271,10.26,10.11,0.0600000000,0.4200000000,0.0400,Low Value,0.06,0.42,0.0400,0.25
DB1,CC,A1245,9/23/2014,4889.032271,10.26,10.11,0.0600000000,0.4200000000,0.0400,Low Value,0.06,0.42,,0.25
DB1,CC,A1245,9/23/2014,4889.032271,10.26,10.11,0.0600000000,0.4200000000,Low Value,0.0400,0.0600,0.42,0.0400,0.25
